Time 	as_src 	ip_dst 	ip_src 	port_dst 	port_src 
"November 5th 2015, 02:50:06.737"	"35,745"	REDACTED	93.175.132.77	"51,655"	53
"November 5th 2015, 02:50:06.738"	"23,673"	REDACTED	203.189.135.28	"45,854"	53
"November 5th 2015, 02:50:06.739"	"201,039"	REDACTED	194.44.179.5	"15,147"	53
"November 5th 2015, 02:50:06.740"	"131,178"	REDACTED	103.12.161.252	0	0
"November 5th 2015, 02:50:06.740"	"262,687"	REDACTED	187.87.207.181	"7,694"	53
"November 5th 2015, 02:50:06.741"	"57,388"	REDACTED	130.0.28.142	"39,367"	53
"November 5th 2015, 02:50:06.742"	"52,783"	REDACTED	177.74.189.21	"7,426"	53
"November 5th 2015, 02:50:06.743"	"263,185"	REDACTED	179.43.81.76	"54,394"	53
"November 5th 2015, 02:50:06.744"	"131,178"	REDACTED	103.12.161.11	0	0
"November 5th 2015, 02:50:06.744"	"24,881"	REDACTED	46.162.32.29	"31,930"	53
"November 5th 2015, 02:50:06.745"	"131,207"	REDACTED	103.14.251.202	0	0
"November 5th 2015, 02:50:06.746"	"131,178"	REDACTED	103.12.161.179	"41,373"	53
"November 5th 2015, 02:50:06.749"	"2,828"	REDACTED	205.158.57.129	"9,408"	53
"November 5th 2015, 02:50:06.751"	"15,311"	REDACTED	186.103.132.155	0	0
"November 5th 2015, 02:50:06.752"	"17,974"	REDACTED	180.250.53.146	"22,459"	53
"November 5th 2015, 02:50:06.753"	"7,602"	REDACTED	221.133.0.155	"47,956"	53
"November 5th 2015, 02:50:06.754"	"18,403"	REDACTED	118.69.208.113	"7,994"	53
"November 5th 2015, 02:50:06.754"	"27,951"	REDACTED	200.110.169.98	"5,423"	53
"November 5th 2015, 02:50:06.755"	"201,725"	REDACTED	91.231.244.3	"57,319"	53
"November 5th 2015, 02:50:06.756"	"262,687"	REDACTED	187.87.207.181	"53,400"	53
"November 5th 2015, 02:50:06.757"	"6,568"	REDACTED	200.87.156.235	"16,469"	53
"November 5th 2015, 02:50:06.758"	"198,509"	REDACTED	91.235.255.91	0	0
"November 5th 2015, 02:50:06.759"	"44,927"	REDACTED	95.46.85.218	"60,274"	53
"November 5th 2015, 02:50:06.759"	"23,673"	REDACTED	124.248.166.127	"63,454"	53
"November 5th 2015, 02:50:06.760"	"47,513"	REDACTED	46.150.6.34	"37,126"	53
"November 5th 2015, 02:50:06.761"	"263,311"	REDACTED	191.7.50.97	"4,294"	53
"November 5th 2015, 02:50:06.763"	"8,920"	REDACTED	82.194.184.253	0	0
"November 5th 2015, 02:50:06.764"	"22,368"	REDACTED	186.183.184.146	"65,035"	53
"November 5th 2015, 02:50:06.765"	"19,332"	REDACTED	200.39.114.33	"56,703"	53
"November 5th 2015, 02:50:06.766"	"34,896"	REDACTED	85.15.105.73	"32,202"	53
"November 5th 2015, 02:50:06.768"	"41,794"	REDACTED	178.248.87.116	0	0
"November 5th 2015, 02:50:06.769"	"22,368"	REDACTED	186.183.159.114	"36,342"	53
"November 5th 2015, 02:50:06.770"	"55,828"	REDACTED	121.200.63.140	"50,170"	53
"November 5th 2015, 02:50:06.771"	"4,788"	REDACTED	175.140.230.106	"2,165"	53
"November 5th 2015, 02:50:06.772"	"45,284"	REDACTED	121.200.49.1	"40,281"	53
"November 5th 2015, 02:50:06.773"	"17,974"	REDACTED	36.81.2.108	"19,319"	53
"November 5th 2015, 02:50:06.774"	"17,974"	REDACTED	118.97.20.18	"24,490"	53
"November 5th 2015, 02:50:06.774"	"57,388"	REDACTED	185.85.152.77	"1,960"	53
"November 5th 2015, 02:50:06.775"	"29,396"	REDACTED	84.53.113.201	"44,938"	53
"November 5th 2015, 02:50:06.776"	"16,285"	REDACTED	37.209.236.235	"64,070"	53
"November 5th 2015, 02:50:06.777"	"17,974"	REDACTED	180.250.42.58	0	0
"November 5th 2015, 02:50:06.778"	"17,974"	REDACTED	118.97.46.10	"48,326"	53
"November 5th 2015, 02:50:06.779"	"21,483"	REDACTED	194.186.248.161	"28,217"	53
"November 5th 2015, 02:50:06.779"	"22,368"	REDACTED	186.183.165.154	"1,519"	53
"November 5th 2015, 02:50:06.780"	"13,739"	REDACTED	208.110.136.173	0	0
"November 5th 2015, 02:50:06.781"	"9,498"	REDACTED	125.19.240.142	"7,503"	53
"November 5th 2015, 02:50:06.782"	"35,125"	REDACTED	95.158.203.100	0	0
"November 5th 2015, 02:50:06.783"	"44,927"	REDACTED	91.203.83.210	"5,639"	53
"November 5th 2015, 02:50:06.783"	"31,549"	REDACTED	94.182.253.170	"59,515"	53
"November 5th 2015, 02:50:06.784"	"7,545"	REDACTED	27.33.81.19	"26,201"	53
"November 5th 2015, 02:50:06.785"	"31,549"	REDACTED	94.183.251.201	"49,508"	53
"November 5th 2015, 02:50:06.786"	"22,363"	REDACTED	64.9.146.246	"54,666"	53
"November 5th 2015, 02:50:06.787"	"17,974"	REDACTED	180.250.3.243	0	0
"November 5th 2015, 02:50:06.788"	"23,947"	REDACTED	27.50.30.87	"7,473"	53
"November 5th 2015, 02:50:06.788"	"131,178"	REDACTED	103.12.163.163	"63,710"	53
"November 5th 2015, 02:50:06.789"	"50,241"	REDACTED	109.95.86.138	"21,849"	53
"November 5th 2015, 02:50:06.790"	"35,662"	REDACTED	87.236.209.73	"36,234"	53
"November 5th 2015, 02:50:06.791"	"17,974"	REDACTED	180.241.52.114	"27,018"	53
"November 5th 2015, 02:50:06.792"	"35,662"	REDACTED	31.3.234.212	"39,404"	53
"November 5th 2015, 02:50:06.792"	"10,834"	REDACTED	200.0.236.114	0	0
"November 5th 2015, 02:50:06.793"	"48,524"	REDACTED	37.131.208.97	"16,264"	53
"November 5th 2015, 02:50:06.794"	"35,177"	REDACTED	62.183.115.254	"20,305"	53
"November 5th 2015, 02:50:06.795"	"17,222"	REDACTED	201.76.164.181	"24,515"	53
"November 5th 2015, 02:50:06.796"	"19,975"	REDACTED	162.211.218.178	0	0
"November 5th 2015, 02:50:06.797"	"50,966"	REDACTED	178.248.71.26	"23,389"	53
"November 5th 2015, 02:50:06.798"	"51,004"	REDACTED	188.113.146.40	0	0
"November 5th 2015, 02:50:06.798"	"7,602"	REDACTED	221.133.0.154	"16,638"	53
"November 5th 2015, 02:50:06.799"	"131,178"	REDACTED	103.12.161.1	"40,059"	53
"November 5th 2015, 02:50:06.800"	"31,549"	REDACTED	151.238.56.215	0	0
"November 5th 2015, 02:50:06.801"	"48,072"	REDACTED	92.245.142.240	"44,566"	53
"November 5th 2015, 02:50:06.802"	"22,368"	REDACTED	186.183.165.162	"14,389"	53
"November 5th 2015, 02:50:06.802"	"42,184"	REDACTED	91.190.229.97	"40,804"	53
"November 5th 2015, 02:50:06.803"	"201,069"	REDACTED	93.171.26.20	"56,101"	53
"November 5th 2015, 02:50:06.804"	"15,311"	REDACTED	186.103.152.116	"51,960"	53
"November 5th 2015, 02:50:06.806"	"263,665"	REDACTED	191.241.39.154	"12,978"	53
"November 5th 2015, 02:50:06.807"	"56,433"	REDACTED	31.43.102.31	"54,167"	53
"November 5th 2015, 02:50:06.808"	"263,907"	REDACTED	138.204.184.17	"17,765"	53
"November 5th 2015, 02:50:06.809"	"48,683"	REDACTED	176.105.33.56	0	0
"November 5th 2015, 02:50:06.809"	"31,556"	REDACTED	185.46.221.13	"2,826"	53
"November 5th 2015, 02:50:06.810"	"23,947"	REDACTED	27.50.30.82	"16,863"	53
"November 5th 2015, 02:50:06.811"	"24,881"	REDACTED	46.162.19.109	0	0
"November 5th 2015, 02:50:06.812"	"28,032"	REDACTED	191.97.48.194	"55,338"	53
"November 5th 2015, 02:50:06.813"	"262,192"	REDACTED	181.174.193.178	"47,200"	53
"November 5th 2015, 02:50:06.813"	"31,549"	REDACTED	151.238.82.208	"7,809"	53
"November 5th 2015, 02:50:06.814"	"52,955"	REDACTED	177.23.85.149	"25,722"	53
"November 5th 2015, 02:50:06.815"	"26,615"	REDACTED	186.228.21.2	0	0
"November 5th 2015, 02:50:06.816"	0	REDACTED	80.249.208.220	179	"8,252"
"November 5th 2015, 02:50:06.816"	"13,030"	REDACTED	85.195.234.108	0	0
"November 5th 2015, 02:50:06.817"	"22,368"	REDACTED	181.174.60.146	0	0
"November 5th 2015, 02:50:06.818"	"34,251"	REDACTED	46.175.16.134	"29,226"	53
"November 5th 2015, 02:50:06.819"	"51,995"	REDACTED	91.220.230.1	"53,106"	53
"November 5th 2015, 02:50:06.820"	"22,363"	REDACTED	128.90.15.10	"3,406"	53
"November 5th 2015, 02:50:06.820"	"39,188"	REDACTED	87.255.204.110	"44,953"	53
"November 5th 2015, 02:50:06.821"	"49,544"	REDACTED	109.200.193.138	0	0
"November 5th 2015, 02:50:06.822"	"17,974"	REDACTED	180.250.135.130	"65,012"	53
"November 5th 2015, 02:50:06.823"	"35,366"	REDACTED	81.7.17.117	0	0
"November 5th 2015, 02:50:06.823"	"21,483"	REDACTED	79.104.222.77	"14,034"	53
"November 5th 2015, 02:50:06.824"	"41,269"	REDACTED	195.26.80.1	"17,838"	53
"November 5th 2015, 02:50:06.825"	"17,974"	REDACTED	118.97.145.18	"51,726"	53
"November 5th 2015, 02:50:06.826"	"52,041"	REDACTED	176.118.230.135	"53,954"	53
"November 5th 2015, 02:50:06.827"	"4,270"	REDACTED	170.210.136.13	"47,545"	53
"November 5th 2015, 02:50:06.827"	"50,606"	REDACTED	109.196.40.243	"36,490"	53
"November 5th 2015, 02:50:06.828"	"17,974"	REDACTED	180.250.53.146	"49,470"	53
"November 5th 2015, 02:50:06.829"	"22,368"	REDACTED	186.183.184.226	"59,338"	53
"November 5th 2015, 02:50:06.830"	"22,368"	REDACTED	186.183.159.58	"47,855"	53
"November 5th 2015, 02:50:06.831"	"28,032"	REDACTED	190.108.89.81	"47,982"	53
"November 5th 2015, 02:50:06.831"	"34,676"	REDACTED	89.221.224.20	"49,321"	53
"November 5th 2015, 02:50:06.832"	"49,346"	REDACTED	193.169.32.145	"54,876"	53
"November 5th 2015, 02:50:06.833"	"5,089"	REDACTED	82.34.33.38	"27,282"	53
"November 5th 2015, 02:50:06.834"	"8,369"	REDACTED	176.226.130.218	"22,139"	53
"November 5th 2015, 02:50:06.835"	"23,673"	REDACTED	203.189.149.173	"49,138"	53
"November 5th 2015, 02:50:06.835"	"15,930"	REDACTED	89.18.145.174	"52,911"	53
"November 5th 2015, 02:50:06.836"	"131,207"	REDACTED	203.217.170.176	"40,908"	53
"November 5th 2015, 02:50:06.837"	"263,655"	REDACTED	177.104.126.198	0	0
"November 5th 2015, 02:50:06.838"	"38,026"	REDACTED	116.193.220.71	"8,155"	53
"November 5th 2015, 02:50:06.839"	"263,665"	REDACTED	191.241.39.58	"17,452"	53
"November 5th 2015, 02:50:06.839"	"13,178"	REDACTED	5.57.216.62	"34,529"	53
"November 5th 2015, 02:50:06.840"	"44,927"	REDACTED	91.203.82.247	0	0
"November 5th 2015, 02:50:06.841"	"21,483"	REDACTED	79.104.223.57	"52,390"	53
"November 5th 2015, 02:50:06.842"	"17,222"	REDACTED	201.76.166.105	"45,109"	53
"November 5th 2015, 02:50:06.843"	"57,963"	REDACTED	37.191.220.223	"10,562"	53
"November 5th 2015, 02:50:06.843"	"22,363"	REDACTED	128.90.103.89	0	0
"November 5th 2015, 02:50:06.844"	"17,974"	REDACTED	118.97.194.34	"2,987"	53
"November 5th 2015, 02:50:06.845"	"51,034"	REDACTED	84.244.31.19	0	0
"November 5th 2015, 02:50:06.846"	"22,368"	REDACTED	186.183.184.66	"43,218"	53
"November 5th 2015, 02:50:06.847"	"15,311"	REDACTED	186.103.196.90	"60,661"	53
"November 5th 2015, 02:50:06.848"	"201,725"	REDACTED	91.231.245.33	"46,922"	53
"November 5th 2015, 02:50:06.848"	"16,143"	REDACTED	217.76.35.180	"28,029"	53
"November 5th 2015, 02:50:06.849"	"52,041"	REDACTED	128.0.80.240	"56,418"	53
"November 5th 2015, 02:50:06.850"	"61,825"	REDACTED	201.150.16.50	"14,753"	53
"November 5th 2015, 02:50:06.851"	"4,788"	REDACTED	175.139.166.209	"17,680"	53
"November 5th 2015, 02:50:06.851"	"52,692"	REDACTED	177.72.221.242	0	0
"November 5th 2015, 02:50:06.852"	"14,117"	REDACTED	181.226.134.100	0	0
"November 5th 2015, 02:50:06.853"	"21,483"	REDACTED	79.104.222.77	"43,547"	53
"November 5th 2015, 02:50:06.854"	"35,662"	REDACTED	176.227.202.9	"62,856"	53
"November 5th 2015, 02:50:06.854"	"21,228"	REDACTED	192.162.233.21	0	0
"November 5th 2015, 02:50:06.855"	"38,896"	REDACTED	122.129.106.11	"64,173"	53
"November 5th 2015, 02:50:06.856"	"49,893"	REDACTED	89.22.132.58	"39,322"	53
"November 5th 2015, 02:50:06.857"	"4,788"	REDACTED	175.139.234.84	"57,094"	53
"November 5th 2015, 02:50:06.858"	"53,163"	REDACTED	187.1.120.1	"47,152"	53
"November 5th 2015, 02:50:06.858"	"17,974"	REDACTED	180.252.0.30	0	0
"November 5th 2015, 02:50:06.859"	"34,896"	REDACTED	85.15.66.191	"48,337"	53
"November 5th 2015, 02:50:06.860"	"31,556"	REDACTED	213.174.18.130	"1,107"	53
"November 5th 2015, 02:50:06.861"	"13,682"	REDACTED	190.143.132.242	"13,057"	53
"November 5th 2015, 02:50:06.861"	"49,863"	REDACTED	109.72.247.50	0	0
"November 5th 2015, 02:50:06.862"	"263,655"	REDACTED	177.104.126.42	"22,592"	53
"November 5th 2015, 02:50:06.863"	"131,178"	REDACTED	103.12.160.205	0	0
"November 5th 2015, 02:50:06.864"	"17,222"	REDACTED	189.91.78.199	0	0
"November 5th 2015, 02:50:06.864"	"21,228"	REDACTED	176.118.150.99	"40,364"	53
"November 5th 2015, 02:50:06.865"	"52,041"	REDACTED	91.222.120.228	0	0
"November 5th 2015, 02:50:06.866"	"17,222"	REDACTED	187.102.173.241	"3,352"	53
"November 5th 2015, 02:50:06.867"	"52,041"	REDACTED	176.118.230.135	"7,537"	53
"November 5th 2015, 02:50:06.868"	"5,394"	REDACTED	194.79.195.242	0	0
"November 5th 2015, 02:50:06.868"	"58,478"	REDACTED	202.95.139.66	0	0
"November 5th 2015, 02:50:06.869"	"198,509"	REDACTED	91.235.252.77	0	0
"November 5th 2015, 02:50:06.870"	"11,404"	REDACTED	162.208.42.83	"17,453"	53
"November 5th 2015, 02:50:06.871"	"25,385"	REDACTED	212.2.133.149	"2,256"	53
"November 5th 2015, 02:50:06.871"	"17,974"	REDACTED	36.76.240.79	0	0
"November 5th 2015, 02:50:06.872"	"34,323"	REDACTED	185.93.186.206	0	0
"November 5th 2015, 02:50:06.873"	"18,403"	REDACTED	118.69.182.79	"10,937"	53
"November 5th 2015, 02:50:06.874"	"21,228"	REDACTED	192.162.235.43	0	0
"November 5th 2015, 02:50:06.875"	"34,896"	REDACTED	85.15.113.56	"8,678"	53
"November 5th 2015, 02:50:06.875"	"44,208"	REDACTED	94.74.133.82	"34,517"	53
"November 5th 2015, 02:50:06.876"	"49,037"	REDACTED	95.174.102.50	"55,442"	53
"November 5th 2015, 02:50:06.877"	"27,765"	REDACTED	190.90.146.126	"49,403"	53
"November 5th 2015, 02:50:06.878"	"200,702"	REDACTED	92.38.105.191	"53,243"	53
"November 5th 2015, 02:50:06.878"	"52,409"	REDACTED	190.120.191.10	"38,385"	53
"November 5th 2015, 02:50:06.879"	"15,311"	REDACTED	186.103.162.229	0	0
"November 5th 2015, 02:50:06.880"	"201,069"	REDACTED	93.171.26.30	"25,161"	53
"November 5th 2015, 02:50:06.881"	"7,459"	REDACTED	67.198.54.44	"59,357"	53
"November 5th 2015, 02:50:06.881"	"6,568"	REDACTED	200.87.235.214	"24,718"	53
"November 5th 2015, 02:50:06.882"	"263,907"	REDACTED	138.204.184.17	"25,682"	53
"November 5th 2015, 02:50:06.883"	"131,178"	REDACTED	103.12.160.88	"43,984"	53
"November 5th 2015, 02:50:06.884"	"8,163"	REDACTED	200.89.112.110	"61,563"	53
"November 5th 2015, 02:50:06.884"	"47,844"	REDACTED	62.122.91.190	"26,308"	53
"November 5th 2015, 02:50:06.885"	"31,556"	REDACTED	213.174.18.130	"30,235"	53
"November 5th 2015, 02:50:06.886"	"4,788"	REDACTED	175.139.234.84	"54,383"	53
"November 5th 2015, 02:50:06.887"	"263,655"	REDACTED	177.104.123.150	"35,057"	53
"November 5th 2015, 02:50:06.888"	"14,117"	REDACTED	190.217.246.16	365	53
"November 5th 2015, 02:50:06.888"	"48,524"	REDACTED	94.190.118.42	0	0
"November 5th 2015, 02:50:06.889"	"24,881"	REDACTED	46.162.32.29	"33,025"	53
"November 5th 2015, 02:50:06.890"	"55,077"	REDACTED	104.36.7.161	"21,897"	53
"November 5th 2015, 02:50:06.891"	"201,069"	REDACTED	93.171.26.30	"33,199"	53
"November 5th 2015, 02:50:06.891"	"22,368"	REDACTED	186.183.165.74	"21,184"	53
"November 5th 2015, 02:50:06.894"	"263,238"	REDACTED	190.90.189.138	"47,693"	53
"November 5th 2015, 02:50:06.894"	"34,676"	REDACTED	89.221.224.20	"35,250"	53
"November 5th 2015, 02:50:06.895"	"8,452"	REDACTED	196.218.157.183	"8,022"	"23,901"
"November 5th 2015, 02:50:06.896"	"8,452"	REDACTED	196.218.157.183	"32,309"	"23,901"
"November 5th 2015, 02:50:06.897"	"55,558"	REDACTED	103.11.102.201	"60,642"	53
"November 5th 2015, 02:50:06.897"	"263,655"	REDACTED	177.104.115.11	"26,080"	53
"November 5th 2015, 02:50:06.898"	"23,947"	REDACTED	202.43.186.234	"41,238"	53
"November 5th 2015, 02:50:06.899"	"32,107"	REDACTED	24.143.103.84	"5,622"	53
"November 5th 2015, 02:50:06.900"	"15,311"	REDACTED	186.103.224.194	"26,845"	53
"November 5th 2015, 02:50:06.901"	"21,017"	REDACTED	80.82.51.28	"48,717"	53
"November 5th 2015, 02:50:06.901"	"2,828"	REDACTED	207.101.98.151	"38,699"	53
"November 5th 2015, 02:50:06.902"	"34,323"	REDACTED	185.93.186.206	"10,540"	53
"November 5th 2015, 02:50:06.903"	"15,311"	REDACTED	186.103.141.114	"25,807"	53
"November 5th 2015, 02:50:06.904"	"12,646"	REDACTED	78.31.220.67	0	0
"November 5th 2015, 02:50:06.904"	"7,545"	REDACTED	203.219.5.30	0	0
"November 5th 2015, 02:50:06.905"	"57,827"	REDACTED	176.108.177.8	"14,554"	53
"November 5th 2015, 02:50:06.906"	"42,339"	REDACTED	46.28.228.90	"60,004"	53
"November 5th 2015, 02:50:06.907"	"35,745"	REDACTED	188.125.254.186	"48,489"	53
"November 5th 2015, 02:50:06.907"	"52,041"	REDACTED	176.118.225.137	"7,412"	53
"November 5th 2015, 02:50:06.908"	"52,041"	REDACTED	128.0.80.240	"61,118"	53
"November 5th 2015, 02:50:06.909"	"23,947"	REDACTED	103.233.157.162	"39,616"	53
"November 5th 2015, 02:50:06.910"	"263,853"	REDACTED	138.186.75.174	"4,866"	53
"November 5th 2015, 02:50:06.911"	"4,788"	REDACTED	1.9.74.242	0	0
"November 5th 2015, 02:50:06.911"	"39,229"	REDACTED	79.126.79.137	"35,061"	53
"November 5th 2015, 02:50:06.912"	"57,388"	REDACTED	130.0.31.134	"62,038"	53
"November 5th 2015, 02:50:06.913"	"15,930"	REDACTED	89.18.145.54	"56,051"	53
"November 5th 2015, 02:50:06.914"	"13,682"	REDACTED	190.143.132.242	"4,169"	53
"November 5th 2015, 02:50:06.914"	"17,754"	REDACTED	175.101.85.34	0	0
"November 5th 2015, 02:50:06.915"	"57,388"	REDACTED	185.85.152.77	"51,971"	53
"November 5th 2015, 02:50:06.916"	"131,178"	REDACTED	103.12.163.190	"4,622"	53
"November 5th 2015, 02:50:06.917"	"35,908"	REDACTED	174.139.61.172	"19,400"	53
"November 5th 2015, 02:50:06.918"	"17,222"	REDACTED	177.124.210.50	"26,376"	53
"November 5th 2015, 02:50:06.918"	"47,684"	REDACTED	92.62.158.193	0	0
"November 5th 2015, 02:50:06.919"	"31,549"	REDACTED	151.238.184.11	0	0
"November 5th 2015, 02:50:06.920"	"27,951"	REDACTED	200.110.169.62	"58,154"	53
"November 5th 2015, 02:50:06.921"	"22,368"	REDACTED	186.183.165.2	"11,077"	53
"November 5th 2015, 02:50:06.921"	"23,673"	REDACTED	124.248.177.105	"58,874"	53
"November 5th 2015, 02:50:06.922"	"28,890"	REDACTED	46.163.132.25	"53,454"	53
"November 5th 2015, 02:50:06.923"	"131,178"	REDACTED	103.12.160.32	"23,737"	53
"November 5th 2015, 02:50:06.924"	"131,178"	REDACTED	103.12.160.88	"8,642"	53
"November 5th 2015, 02:50:06.924"	"4,788"	REDACTED	1.9.74.133	795	53
"November 5th 2015, 02:50:06.925"	"17,974"	REDACTED	110.137.202.154	"47,910"	53
"November 5th 2015, 02:50:06.926"	"27,364"	REDACTED	72.23.171.100	"10,262"	53
"November 5th 2015, 02:50:06.927"	"17,974"	REDACTED	125.162.174.235	"5,477"	53
"November 5th 2015, 02:50:06.927"	"2,914"	REDACTED	117.104.128.22	0	0
"November 5th 2015, 02:50:06.928"	"42,187"	REDACTED	91.190.233.7	"1,344"	53
"November 5th 2015, 02:50:06.929"	"14,117"	REDACTED	190.13.149.137	0	0
"November 5th 2015, 02:50:06.930"	"24,631"	REDACTED	178.248.40.98	0	0
"November 5th 2015, 02:50:06.931"	"50,241"	REDACTED	109.95.84.118	"33,801"	53
"November 5th 2015, 02:50:06.931"	"43,302"	REDACTED	178.213.248.188	"27,496"	53
"November 5th 2015, 02:50:06.932"	"263,185"	REDACTED	179.43.81.99	0	0
"November 5th 2015, 02:50:06.933"	"131,178"	REDACTED	103.12.160.0	"2,712"	53
"November 5th 2015, 02:50:06.934"	"22,368"	REDACTED	186.183.159.130	"11,587"	53
"November 5th 2015, 02:50:06.934"	"28,624"	REDACTED	201.33.38.2	"48,626"	53
"November 5th 2015, 02:50:06.935"	"393,894"	REDACTED	192.139.192.1	"18,187"	53
"November 5th 2015, 02:50:06.936"	"4,788"	REDACTED	1.9.205.122	"51,782"	53
"November 5th 2015, 02:50:06.937"	"4,270"	REDACTED	170.210.156.100	"63,934"	53
"November 5th 2015, 02:50:06.959"	"6,568"	REDACTED	200.87.235.214	"42,241"	53
"November 5th 2015, 02:50:06.964"	"22,368"	REDACTED	186.183.165.3	"16,629"	53
"November 5th 2015, 02:50:06.964"	"50,840"	REDACTED	188.116.15.198	"7,942"	53
"November 5th 2015, 02:50:06.964"	"4,760"	REDACTED	220.246.32.192	"9,802"	53
"November 5th 2015, 02:50:06.964"	"21,228"	REDACTED	192.162.233.164	"21,086"	53
"November 5th 2015, 02:50:06.964"	"24,323"	REDACTED	182.160.112.34	"9,839"	53
"November 5th 2015, 02:50:06.965"	"17,974"	REDACTED	180.252.77.105	0	0
"November 5th 2015, 02:50:06.966"	"14,117"	REDACTED	190.13.149.137	"28,609"	53
"November 5th 2015, 02:50:06.966"	"39,501"	REDACTED	89.165.8.54	"3,057"	53
"November 5th 2015, 02:50:06.967"	"131,090"	REDACTED	116.58.227.149	"24,392"	53
"November 5th 2015, 02:50:06.968"	"48,524"	REDACTED	94.190.45.221	"6,916"	53
"November 5th 2015, 02:50:06.969"	"21,483"	REDACTED	95.30.220.205	"28,417"	53
"November 5th 2015, 02:50:06.971"	"14,117"	REDACTED	201.187.101.130	0	0
"November 5th 2015, 02:50:06.972"	"4,788"	REDACTED	175.139.5.106	"45,526"	53
"November 5th 2015, 02:50:06.976"	"34,896"	REDACTED	85.15.105.73	"58,089"	53
"November 5th 2015, 02:50:06.977"	"21,268"	REDACTED	46.239.211.47	0	0
"November 5th 2015, 02:50:06.977"	"53,158"	REDACTED	179.108.83.133	"5,930"	53
"November 5th 2015, 02:50:06.979"	"7,552"	REDACTED	117.3.67.220	"23,156"	53
"November 5th 2015, 02:50:06.980"	"17,222"	REDACTED	189.91.83.138	0	0
"November 5th 2015, 02:50:06.981"	"50,966"	REDACTED	178.248.71.49	"28,398"	53
"November 5th 2015, 02:50:06.981"	"17,222"	REDACTED	177.124.225.105	"27,632"	53
"November 5th 2015, 02:50:06.982"	"52,041"	REDACTED	176.118.233.163	"1,484"	53
"November 5th 2015, 02:50:06.983"	"49,561"	REDACTED	91.222.152.167	"5,441"	53
"November 5th 2015, 02:50:06.985"	"4,788"	REDACTED	1.9.35.28	"45,171"	53
"November 5th 2015, 02:50:06.985"	"15,311"	REDACTED	186.103.205.242	"56,624"	53
"November 5th 2015, 02:50:06.986"	"35,662"	REDACTED	31.3.254.2	"25,450"	53
"November 5th 2015, 02:50:06.987"	"8,163"	REDACTED	190.1.137.118	"20,987"	53
"November 5th 2015, 02:50:06.987"	"131,178"	REDACTED	103.12.163.220	"63,281"	53
"November 5th 2015, 02:50:06.988"	"8,382"	REDACTED	90.188.252.240	0	0
"November 5th 2015, 02:50:06.989"	"22,363"	REDACTED	31.6.35.133	"57,582"	53
"November 5th 2015, 02:50:06.989"	"44,941"	REDACTED	91.211.143.138	0	0
"November 5th 2015, 02:50:06.990"	"15,311"	REDACTED	200.54.169.42	"18,673"	53
"November 5th 2015, 02:50:06.991"	"16,285"	REDACTED	212.75.153.189	"57,249"	53
"November 5th 2015, 02:50:06.991"	"7,545"	REDACTED	203.213.116.74	"11,904"	53
"November 5th 2015, 02:50:06.992"	"15,311"	REDACTED	186.103.190.2	"34,501"	53
"November 5th 2015, 02:50:06.993"	"28,624"	REDACTED	201.33.38.2	"45,602"	53
"November 5th 2015, 02:50:06.993"	"263,853"	REDACTED	138.186.75.194	0	0
"November 5th 2015, 02:50:06.994"	"200,702"	REDACTED	92.38.111.119	0	0
"November 5th 2015, 02:50:06.994"	"57,388"	REDACTED	185.85.152.77	0	0
"November 5th 2015, 02:50:06.996"	"22,368"	REDACTED	181.174.60.38	"9,707"	53
"November 5th 2015, 02:50:06.996"	"22,368"	REDACTED	186.183.159.10	0	0
"November 5th 2015, 02:50:06.997"	"34,251"	REDACTED	46.175.16.116	"16,539"	53
"November 5th 2015, 02:50:06.998"	"17,222"	REDACTED	201.76.186.74	0	0
"November 5th 2015, 02:50:06.998"	"8,452"	REDACTED	197.37.10.32	"54,758"	"15,996"
"November 5th 2015, 02:50:06.999"	"49,561"	REDACTED	91.222.152.167	"1,389"	53
"November 5th 2015, 02:50:07.000"	"15,311"	REDACTED	186.103.210.66	"14,816"	53
"November 5th 2015, 02:50:07.000"	"22,368"	REDACTED	186.183.159.58	"9,950"	53
"November 5th 2015, 02:50:07.001"	"262,687"	REDACTED	187.87.207.2	"65,036"	53
"November 5th 2015, 02:50:07.001"	"22,368"	REDACTED	186.183.165.162	"34,460"	53
"November 5th 2015, 02:50:07.002"	"30,982"	REDACTED	80.248.69.105	0	0
"November 5th 2015, 02:50:07.003"	"14,117"	REDACTED	201.187.100.46	0	0
"November 5th 2015, 02:50:07.003"	"22,368"	REDACTED	186.183.165.34	"58,381"	53
"November 5th 2015, 02:50:07.004"	"17,974"	REDACTED	180.250.141.186	"7,493"	53
"November 5th 2015, 02:50:07.004"	"8,758"	REDACTED	83.150.36.49	"56,406"	53
"November 5th 2015, 02:50:07.005"	"8,749"	REDACTED	159.253.173.41	0	0
"November 5th 2015, 02:50:07.006"	"51,034"	REDACTED	84.244.31.30	"29,926"	53
"November 5th 2015, 02:50:07.006"	"35,125"	REDACTED	95.158.246.218	"5,602"	53
"November 5th 2015, 02:50:07.007"	"9,121"	REDACTED	78.163.41.159	0	0
"November 5th 2015, 02:50:07.008"	"51,042"	REDACTED	89.23.205.10	0	0
"November 5th 2015, 02:50:07.008"	"23,947"	REDACTED	103.233.159.130	"12,884"	53
"November 5th 2015, 02:50:07.009"	"23,673"	REDACTED	203.189.158.202	"55,588"	53
"November 5th 2015, 02:50:07.010"	"201,725"	REDACTED	91.231.245.17	0	0
