Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1654950832,Capture program 1,RX,0,0,0,56346394,67841058376
1654950833,Capture program 1,RX,0,0,0,56346394,67841058376
1654950834,Capture program 1,RX,0,0,0,56346394,67841058376
1654950835,Capture program 1,RX,0,0,0,56346394,67841058376
1654950836,Capture program 1,RX,0,0,0,56346394,67841058376
1654950837,Capture program 1,RX,0,0,0,56346394,67841058376
1654950838,Capture program 1,RX,0,0,0,56346394,67841058376
1654950839,Capture program 1,RX,0,0,0,56346394,67841058376
1654950840,Capture program 1,RX,0,0,0,56346394,67841058376
1654950841,Capture program 1,RX,0,0,0,56346394,67841058376
1654950842,Capture program 1,RX,0,0,0,56346394,67841058376
1654950843,Capture program 1,RX,0,0,0,56346394,67841058376
1654950844,Capture program 1,RX,0,0,0,56346394,67841058376
1654950845,Capture program 1,RX,0,0,0,56346394,67841058376
1654950846,Capture program 1,RX,0,0,0,56346394,67841058376
1654950847,Capture program 1,RX,0,0,0,56346394,67841058376
1654950848,Capture program 1,RX,0,0,0,56346394,67841058376
1654950849,Capture program 1,RX,0,0,0,56346394,67841058376
1654950850,Capture program 1,RX,0,0,0,56346394,67841058376
1654950851,Capture program 1,RX,0,0,0,56346394,67841058376
1654950852,Capture program 1,RX,0,0,0,56346394,67841058376
1654950853,Capture program 1,RX,0,0,0,56346394,67841058376
1654950854,Capture program 1,RX,0,0,0,56346394,67841058376
1654950855,Capture program 1,RX,0,0,0,56346394,67841058376
1654950856,Capture program 1,RX,0,0,0,56346394,67841058376
1654950857,Capture program 1,RX,0,0,0,56346394,67841058376
1654950858,Capture program 1,RX,0,0,0,56346394,67841058376
1654950859,Capture program 1,RX,0,0,0,56346394,67841058376
1654950860,Capture program 1,RX,0,0,0,56346394,67841058376
1654950861,Capture program 1,RX,0,0,0,56346394,67841058376
1654950862,Capture program 1,RX,0,0,0,56346394,67841058376
1654950863,Capture program 1,RX,0,0,0,56346394,67841058376
1654950864,Capture program 1,RX,0,0,0,56346394,67841058376
1654950865,Capture program 1,RX,0,0,0,56346394,67841058376
1654950866,Capture program 1,RX,0,0,0,56346394,67841058376
1654950867,Capture program 1,RX,0,0,0,56346394,67841058376
1654950868,Capture program 1,RX,0,0,0,56346394,67841058376
1654950869,Capture program 1,RX,0,0,0,56346394,67841058376
1654950870,Capture program 1,RX,0,0,0,56346394,67841058376
1654950871,Capture program 1,RX,0,0,0,56346394,67841058376
1654950872,Capture program 1,RX,0,0,0,56346394,67841058376
1654950873,Capture program 1,RX,0,0,0,56346394,67841058376
1654950874,Capture program 1,RX,0,0,0,56346394,67841058376
1654950875,Capture program 1,RX,0,0,0,56346394,67841058376
1654950876,Capture program 1,RX,0,0,0,56346394,67841058376
1654950877,Capture program 1,RX,0,0,0,56346394,67841058376
1654950878,Capture program 1,RX,0,0,0,56346394,67841058376
1654950879,Capture program 1,RX,0,0,0,56346394,67841058376
1654950880,Capture program 1,RX,0,0,0,56346394,67841058376
1654950881,Capture program 1,RX,0,0,0,56346394,67841058376
1654950882,Capture program 1,RX,0,0,0,56346394,67841058376
1654950883,Capture program 1,RX,0,0,0,56346394,67841058376
1654950884,Capture program 1,RX,0,0,0,56346394,67841058376
1654950885,Capture program 1,RX,0,0,0,56346394,67841058376
1654950886,Capture program 1,RX,0,0,0,56346394,67841058376
1654950887,Capture program 1,RX,0,0,0,56346394,67841058376
1654950888,Capture program 1,RX,0,0,0,56346394,67841058376
1654950889,Capture program 1,RX,0,0,0,56346394,67841058376
1654950890,Capture program 1,RX,0,0,0,56346394,67841058376
1654950891,Capture program 1,RX,0,0,0,56346394,67841058376
1654950892,Capture program 1,RX,0,0,0,56346394,67841058376
1654950893,Capture program 1,RX,0,0,0,56346394,67841058376
1654950894,Capture program 1,RX,0,0,0,56346394,67841058376
1654950895,Capture program 1,RX,0,0,0,56346394,67841058376
1654950896,Capture program 1,RX,0,0,0,56346394,67841058376
1654950897,Capture program 1,RX,0.31478391558289,3031.9986748944,3082.3641013876,56346394,67841058376
